timestamp,gpu_util,gpu_mem_ctrl_util,gpu_mem_used_MB,gpu_mem_util_pct,pcie_tx_MBps,pcie_rx_MBps,cpu_total_util,cpu_proc_util
1767162174.9935355,38,8,21558.5625,87.7648693209575,218.408203125,4912.20703125,3.9,14.1
1767162175.1358645,38,8,21558.5625,87.7648693209575,425.634765625,3705.908203125,5.1,0.0
1767162175.2781816,38,8,21558.5625,87.7648693209575,112.353515625,2473.486328125,4.0,0.0
1767162175.4204462,28,5,21558.5625,87.7648693209575,380.76171875,3811.62109375,4.1,0.0
1767162175.5626144,28,5,21558.5625,87.7648693209575,414.55078125,2476.85546875,4.2,0.0
1767162175.7048674,28,5,21558.5625,87.7648693209575,426.513671875,3127.734375,4.4,7.0
1767162175.8471458,28,5,21558.5625,87.7648693209575,234.9609375,5249.267578125,3.9,0.0
1767162175.989456,28,5,21558.5625,87.7648693209575,380.17578125,3696.2890625,4.2,0.0
1767162176.1316795,28,5,21558.5625,87.7648693209575,323.681640625,3697.509765625,4.1,0.0
1767162176.2739916,28,5,21558.5625,87.7648693209575,428.61328125,4931.4453125,5.0,0.0
1767162176.416075,33,7,21558.5625,87.7648693209575,111.1328125,2901.7578125,5.0,7.0
1767162176.5584102,33,7,21558.5625,87.7648693209575,323.681640625,4687.451171875,5.6,0.0
1767162176.7006454,33,7,21558.5625,87.7648693209575,428.22265625,2890.185546875,4.2,0.0
1767162176.8429515,33,7,21558.5625,87.7648693209575,323.33984375,3696.630859375,3.8,0.0
1767162176.985138,33,7,21558.5625,87.7648693209575,427.5390625,3700.29296875,4.0,0.0
1767162177.1273165,33,7,21558.5625,87.7648693209575,322.314453125,2477.44140625,4.7,7.0
1767162177.2696126,33,7,21558.5625,87.7648693209575,0.29296875,0.29296875,1.4,0.0
1767162177.4116652,0,0,21558.5625,87.7648693209575,0.29296875,0.29296875,0.6,0.0
1767162177.5537746,0,0,21558.5625,87.7648693209575,0.29296875,0.29296875,0.8,0.0
1767162177.69583,0,0,21558.5625,87.7648693209575,0.29296875,0.29296875,0.9,0.0
1767162177.8379169,0,0,21558.5625,87.7648693209575,0.29296875,0.244140625,0.5,0.0
1767162177.979948,0,0,21558.5625,87.7648693209575,0.29296875,0.29296875,0.2,7.0
1767162178.1220088,0,0,21558.5625,87.7648693209575,0.29296875,0.244140625,0.2,0.0
1767162178.26413,0,0,21558.5625,87.7648693209575,0.29296875,0.29296875,0.5,0.0
1767162178.4061797,0,0,21558.5625,87.7648693209575,0.390625,0.87890625,0.4,0.0
1767162178.5483162,0,0,21558.5625,87.7648693209575,0.439453125,0.78125,1.4,0.0
1767162178.6902354,0,0,21558.5625,87.7648693209575,0.390625,0.830078125,1.0,0.0
